Posting Date;Parts Revenue
2008-11-28 00:00:00.000;9433.580000000000000000
2008-11-30 00:00:00.000;0.000000000000000000
2008-12-01 00:00:00.000;4357.000000000000000000
2008-12-02 00:00:00.000;7013.920000000000000000
2008-12-03 00:00:00.000;19149.820000000000000000
2008-12-04 00:00:00.000;10851.040000000000000000
2008-12-05 00:00:00.000;11339.880000000000000000
2008-12-06 00:00:00.000;93.570000000000000000
2008-12-08 00:00:00.000;7593.400000000000000000
2008-12-09 00:00:00.000;6058.840000000000000000
2008-12-10 00:00:00.000;8178.350000000000000000
2008-12-11 00:00:00.000;14104.800000000000000000
2008-12-12 00:00:00.000;9764.110000000000000000
2008-12-13 00:00:00.000;0.000000000000000000
2008-12-14 00:00:00.000;0.000000000000000000
2008-12-15 00:00:00.000;8180.100000000000000000
2008-12-16 00:00:00.000;11269.920000000000000000
2008-12-17 00:00:00.000;18071.730000000000000000
2008-12-18 00:00:00.000;7779.220000000000000000
2008-12-19 00:00:00.000;11003.530000000000000000
2008-12-20 00:00:00.000;22.100000000000000000
2008-12-21 00:00:00.000;0.000000000000000000
2008-12-22 00:00:00.000;7264.080000000000000000
2008-12-23 00:00:00.000;12224.230000000000000000
2008-12-24 00:00:00.000;6707.340000000000000000
2008-12-29 00:00:00.000;12819.980000000000000000
2008-12-30 00:00:00.000;14160.900000000000000000
2008-12-31 00:00:00.000;3274.100000000000000000
2009-01-02 00:00:00.000;899.920000000000000000
2009-01-03 00:00:00.000;352.940000000000000000
2009-01-05 00:00:00.000;3176.940000000000000000
2009-01-07 00:00:00.000;10389.980000000000000000
2009-01-08 00:00:00.000;11691.790000000000000000
2009-01-09 00:00:00.000;9063.720000000000000000
2009-01-10 00:00:00.000;33.340000000000000000
2009-01-12 00:00:00.000;11385.130000000000000000
2009-01-13 00:00:00.000;12195.130000000000000000
2009-01-14 00:00:00.000;9838.870000000000000000
2009-01-15 00:00:00.000;20750.200000000000000000
2009-01-16 00:00:00.000;14825.750000000000000000
2009-01-19 00:00:00.000;9029.480000000000000000
2009-01-20 00:00:00.000;10864.420000000000000000
2009-01-21 00:00:00.000;8599.220000000000000000
2009-01-22 00:00:00.000;16197.980000000000000000
2009-01-23 00:00:00.000;13034.810000000000000000
2009-01-24 00:00:00.000;358.030000000000000000
2009-01-26 00:00:00.000;12837.210000000000000000
2009-01-27 00:00:00.000;13298.350000000000000000
2009-01-28 00:00:00.000;7371.550000000000000000
2009-01-29 00:00:00.000;1989.330000000000000000
2009-01-30 00:00:00.000;2153.610000000000000000
2009-01-31 00:00:00.000;74.510000000000000000
2009-02-02 00:00:00.000;7743.810000000000000000
2009-02-03 00:00:00.000;16620.690000000000000000
2009-02-04 00:00:00.000;20113.730000000000000000
2009-02-05 00:00:00.000;8958.490000000000000000
2009-02-06 00:00:00.000;8562.960000000000000000
2009-02-07 00:00:00.000;14.450000000000000000
2009-02-09 00:00:00.000;9642.240000000000000000
2009-02-10 00:00:00.000;6453.840000000000000000
2009-02-11 00:00:00.000;10331.380000000000000000
2009-02-12 00:00:00.000;5425.810000000000000000
2009-02-13 00:00:00.000;8720.900000000000000000
2009-02-14 00:00:00.000;55.170000000000000000
2009-02-16 00:00:00.000;8939.570000000000000000
2009-02-17 00:00:00.000;9757.880000000000000000
2009-02-18 00:00:00.000;11589.800000000000000000
2009-02-19 00:00:00.000;6622.050000000000000000
2009-02-20 00:00:00.000;7854.370000000000000000
2009-02-21 00:00:00.000;57.840000000000000000
2009-02-23 00:00:00.000;8936.170000000000000000
2009-02-24 00:00:00.000;6493.810000000000000000
2009-02-25 00:00:00.000;10617.250000000000000000
2009-02-26 00:00:00.000;9748.070000000000000000
2009-02-27 00:00:00.000;11707.740000000000000000
2009-02-28 00:00:00.000;16.690000000000000000
2009-03-03 00:00:00.000;8523.320000000000000000
2009-03-04 00:00:00.000;13522.220000000000000000
2009-03-05 00:00:00.000;8545.880000000000000000
2009-03-06 00:00:00.000;11844.140000000000000000
2009-03-09 00:00:00.000;8637.680000000000000000
2009-03-10 00:00:00.000;8760.530000000000000000
2009-03-11 00:00:00.000;14581.450000000000000000
2009-03-12 00:00:00.000;11593.880000000000000000
2009-03-13 00:00:00.000;8967.000000000000000000
2009-03-14 00:00:00.000;0.000000000000000000
2009-03-16 00:00:00.000;9301.070000000000000000
2009-03-17 00:00:00.000;8128.040000000000000000
2009-03-18 00:00:00.000;19758.250000000000000000
2009-03-19 00:00:00.000;9357.050000000000000000
2009-03-20 00:00:00.000;11404.360000000000000000
2009-03-23 00:00:00.000;9482.040000000000000000
2009-03-24 00:00:00.000;15207.900000000000000000
2009-03-26 00:00:00.000;11188.800000000000000000
2009-03-27 00:00:00.000;13507.270000000000000000
2009-03-28 00:00:00.000;42.330000000000000000
2009-03-30 00:00:00.000;8291.030000000000000000
2009-03-31 00:00:00.000;9375.230000000000000000
2009-04-01 00:00:00.000;14937.280000000000000000
2009-04-02 00:00:00.000;8127.310000000000000000
2009-04-03 00:00:00.000;9737.470000000000000000
2009-04-04 00:00:00.000;0.000000000000000000
2009-04-06 00:00:00.000;7654.410000000000000000
2009-04-07 00:00:00.000;900.380000000000000000
2009-04-08 00:00:00.000;10877.520000000000000000
2009-04-09 00:00:00.000;11861.590000000000000000
2009-04-10 00:00:00.000;14362.340000000000000000
2009-04-11 00:00:00.000;43.550000000000000000
2009-04-13 00:00:00.000;7402.720000000000000000
2009-04-14 00:00:00.000;5984.470000000000000000
2009-04-15 00:00:00.000;6323.530000000000000000
2009-04-16 00:00:00.000;2695.670000000000000000
2009-04-21 00:00:00.000;7204.480000000000000000
2009-04-22 00:00:00.000;7731.110000000000000000
2009-04-23 00:00:00.000;8446.350000000000000000
2009-04-24 00:00:00.000;9403.470000000000000000
2009-04-25 00:00:00.000;120.130000000000000000
2009-04-27 00:00:00.000;7231.410000000000000000
2009-04-28 00:00:00.000;11751.590000000000000000
2009-04-29 00:00:00.000;16980.340000000000000000
2009-04-30 00:00:00.000;10211.680000000000000000
2009-05-04 00:00:00.000;6297.690000000000000000
2009-05-05 00:00:00.000;9328.450000000000000000
2009-05-06 00:00:00.000;10903.870000000000000000
2009-05-07 00:00:00.000;7691.030000000000000000
2009-05-08 00:00:00.000;15350.250000000000000000
2009-05-11 00:00:00.000;7989.460000000000000000
2009-05-12 00:00:00.000;10550.830000000000000000
2009-05-13 00:00:00.000;9102.490000000000000000
2009-05-14 00:00:00.000;10058.310000000000000000
2009-05-15 00:00:00.000;12057.810000000000000000
2009-05-16 00:00:00.000;134.230000000000000000
2009-05-18 00:00:00.000;9313.260000000000000000
2009-05-19 00:00:00.000;6625.760000000000000000
2009-05-20 00:00:00.000;12484.740000000000000000
2009-05-21 00:00:00.000;6589.600000000000000000
2009-05-22 00:00:00.000;14662.440000000000000000
2009-05-23 00:00:00.000;203.730000000000000000
2009-05-25 00:00:00.000;14434.220000000000000000
2009-05-26 00:00:00.000;10052.420000000000000000
2009-05-27 00:00:00.000;6518.450000000000000000
2009-05-28 00:00:00.000;9129.320000000000000000
2009-05-29 00:00:00.000;19655.520000000000000000
2009-06-01 00:00:00.000;9474.380000000000000000
2009-06-02 00:00:00.000;11495.190000000000000000
2009-06-03 00:00:00.000;14841.370000000000000000
2009-06-04 00:00:00.000;11603.910000000000000000
2009-06-05 00:00:00.000;12883.820000000000000000
2009-06-06 00:00:00.000;0.000000000000000000
2009-06-08 00:00:00.000;4076.540000000000000000
2009-06-09 00:00:00.000;5844.890000000000000000
2009-06-10 00:00:00.000;10364.650000000000000000
2009-06-11 00:00:00.000;7025.400000000000000000
2009-06-12 00:00:00.000;14825.550000000000000000
2009-06-15 00:00:00.000;8000.440000000000000000
2009-06-16 00:00:00.000;7483.130000000000000000
2009-06-17 00:00:00.000;7418.410000000000000000
2009-06-18 00:00:00.000;12104.170000000000000000
2009-06-19 00:00:00.000;16403.440000000000000000
2009-06-20 00:00:00.000;102.540000000000000000
2009-06-22 00:00:00.000;10875.830000000000000000
2009-06-23 00:00:00.000;9591.240000000000000000
2009-06-24 00:00:00.000;9024.370000000000000000
2009-06-25 00:00:00.000;11536.290000000000000000
2009-06-26 00:00:00.000;12170.090000000000000000
2009-06-27 00:00:00.000;51.440000000000000000
2009-06-29 00:00:00.000;11294.650000000000000000
2009-06-30 00:00:00.000;17735.500000000000000000
2009-07-01 00:00:00.000;15033.890000000000000000
2009-07-02 00:00:00.000;17647.640000000000000000
2009-07-03 00:00:00.000;24502.570000000000000000
2009-07-06 00:00:00.000;5332.930000000000000000
2009-07-07 00:00:00.000;9434.420000000000000000
2009-07-08 00:00:00.000;10304.130000000000000000
2009-07-09 00:00:00.000;18599.560000000000000000
2009-07-10 00:00:00.000;9445.950000000000000000
2009-07-13 00:00:00.000;9522.470000000000000000
2009-07-14 00:00:00.000;8370.310000000000000000
2009-07-15 00:00:00.000;10106.900000000000000000
2009-07-16 00:00:00.000;10035.430000000000000000
2009-07-17 00:00:00.000;7990.830000000000000000
2009-07-18 00:00:00.000;23.450000000000000000
2009-07-20 00:00:00.000;9446.250000000000000000
2009-07-21 00:00:00.000;7176.530000000000000000
2009-07-22 00:00:00.000;15159.090000000000000000
2009-07-23 00:00:00.000;6427.980000000000000000
2009-07-24 00:00:00.000;10092.070000000000000000
2009-07-25 00:00:00.000;0.000000000000000000
2009-07-27 00:00:00.000;7764.010000000000000000
2009-07-28 00:00:00.000;15911.220000000000000000
2009-07-29 00:00:00.000;12955.580000000000000000
2009-07-30 00:00:00.000;8239.490000000000000000
2009-07-31 00:00:00.000;11910.050000000000000000
2009-08-01 00:00:00.000;19.840000000000000000
2009-08-03 00:00:00.000;4892.980000000000000000
2009-08-04 00:00:00.000;9778.320000000000000000
2009-08-05 00:00:00.000;8370.080000000000000000
2009-08-06 00:00:00.000;12294.130000000000000000
2009-08-07 00:00:00.000;10822.470000000000000000
2009-08-08 00:00:00.000;9.550000000000000000
2009-08-10 00:00:00.000;5790.000000000000000000
2009-08-11 00:00:00.000;10225.070000000000000000
2009-08-12 00:00:00.000;8665.760000000000000000
2009-08-13 00:00:00.000;11271.380000000000000000
2009-08-14 00:00:00.000;4554.320000000000000000
2009-08-17 00:00:00.000;8810.090000000000000000
2009-08-18 00:00:00.000;9060.170000000000000000
2009-08-19 00:00:00.000;6294.080000000000000000
2009-08-20 00:00:00.000;4926.340000000000000000
2009-08-21 00:00:00.000;6206.480000000000000000
2009-08-22 00:00:00.000;80.130000000000000000
2009-08-24 00:00:00.000;9007.990000000000000000
2009-08-25 00:00:00.000;7339.000000000000000000
2009-08-26 00:00:00.000;5799.980000000000000000
2009-08-27 00:00:00.000;8201.660000000000000000
2009-08-28 00:00:00.000;11832.950000000000000000
2009-08-29 00:00:00.000;7.930000000000000000
2009-08-31 00:00:00.000;4783.960000000000000000
2009-09-01 00:00:00.000;4066.710000000000000000
2009-09-02 00:00:00.000;12383.930000000000000000
2009-09-03 00:00:00.000;10287.020000000000000000
2009-09-04 00:00:00.000;4157.790000000000000000
2009-09-07 00:00:00.000;6271.310000000000000000
2009-09-08 00:00:00.000;7150.540000000000000000
2009-09-09 00:00:00.000;12957.550000000000000000
2009-09-10 00:00:00.000;12284.350000000000000000
2009-09-11 00:00:00.000;17299.030000000000000000
2009-09-12 00:00:00.000;154.380000000000000000
2009-09-14 00:00:00.000;6378.580000000000000000
2009-09-15 00:00:00.000;13725.590000000000000000
2009-09-16 00:00:00.000;10319.210000000000000000
2009-09-17 00:00:00.000;9878.710000000000000000
2009-09-18 00:00:00.000;6338.860000000000000000
2009-09-19 00:00:00.000;496.330000000000000000
2009-09-21 00:00:00.000;22015.430000000000000000
2009-09-22 00:00:00.000;10732.370000000000000000
2009-09-23 00:00:00.000;18274.590000000000000000
2009-09-24 00:00:00.000;13876.910000000000000000
2009-09-25 00:00:00.000;16417.650000000000000000
2009-09-28 00:00:00.000;9515.190000000000000000
2009-09-29 00:00:00.000;5449.440000000000000000
2009-09-30 00:00:00.000;13715.340000000000000000
2009-10-01 00:00:00.000;14822.400000000000000000
2009-10-02 00:00:00.000;9380.620000000000000000
2009-10-05 00:00:00.000;5043.520000000000000000
2009-10-06 00:00:00.000;11530.420000000000000000
2009-10-07 00:00:00.000;8706.710000000000000000
2009-10-08 00:00:00.000;16063.340000000000000000
2009-10-09 00:00:00.000;12095.900000000000000000
2009-10-10 00:00:00.000;0.000000000000000000
2009-10-12 00:00:00.000;7287.380000000000000000
2009-10-13 00:00:00.000;18114.520000000000000000
2009-10-14 00:00:00.000;8966.590000000000000000
2009-10-15 00:00:00.000;12767.550000000000000000
2009-10-16 00:00:00.000;14413.210000000000000000
2009-10-19 00:00:00.000;7047.590000000000000000
2009-10-20 00:00:00.000;9431.090000000000000000
2009-10-21 00:00:00.000;9546.690000000000000000
2009-10-22 00:00:00.000;12472.230000000000000000
2009-10-23 00:00:00.000;8116.320000000000000000
2009-10-26 00:00:00.000;9301.990000000000000000
2009-10-27 00:00:00.000;9354.860000000000000000
2009-10-29 00:00:00.000;7611.390000000000000000
2009-10-30 00:00:00.000;10206.260000000000000000
2009-11-01 00:00:00.000;0.000000000000000000
2009-11-02 00:00:00.000;6813.160000000000000000
2009-11-03 00:00:00.000;15218.820000000000000000
2009-11-04 00:00:00.000;14713.910000000000000000
2009-11-05 00:00:00.000;9346.370000000000000000
2009-11-06 00:00:00.000;14292.580000000000000000
2009-11-09 00:00:00.000;6793.120000000000000000
2009-11-10 00:00:00.000;18460.190000000000000000
2009-11-11 00:00:00.000;7287.700000000000000000
2009-11-12 00:00:00.000;17912.620000000000000000
2009-11-13 00:00:00.000;9144.340000000000000000
2009-11-14 00:00:00.000;0.000000000000000000
2009-11-15 00:00:00.000;0.000000000000000000
2009-11-16 00:00:00.000;12388.460000000000000000
2009-11-17 00:00:00.000;11454.020000000000000000
2009-11-18 00:00:00.000;8792.690000000000000000
2009-11-19 00:00:00.000;14229.530000000000000000
2009-11-20 00:00:00.000;12641.280000000000000000
2009-11-23 00:00:00.000;7903.770000000000000000
2009-11-24 00:00:00.000;11636.500000000000000000
2009-11-25 00:00:00.000;7326.990000000000000000
2009-11-26 00:00:00.000;14716.020000000000000000
2009-11-27 00:00:00.000;10867.020000000000000000
2009-11-29 00:00:00.000;0.000000000000000000
2009-11-30 00:00:00.000;9404.030000000000000000
2009-12-01 00:00:00.000;7703.640000000000000000
2009-12-02 00:00:00.000;7466.530000000000000000
2009-12-03 00:00:00.000;10948.970000000000000000
2009-12-04 00:00:00.000;8126.290000000000000000
2009-12-07 00:00:00.000;6063.330000000000000000
2009-12-08 00:00:00.000;6790.870000000000000000
2009-12-09 00:00:00.000;8703.500000000000000000
2009-12-10 00:00:00.000;15763.360000000000000000
2009-12-11 00:00:00.000;6949.540000000000000000
2009-12-13 00:00:00.000;0.000000000000000000
2009-12-14 00:00:00.000;10979.250000000000000000
2009-12-15 00:00:00.000;8718.760000000000000000
2009-12-16 00:00:00.000;7401.460000000000000000
2009-12-17 00:00:00.000;13944.000000000000000000
2009-12-18 00:00:00.000;10205.530000000000000000
2009-12-21 00:00:00.000;7963.910000000000000000
2009-12-22 00:00:00.000;17682.780000000000000000
2009-12-23 00:00:00.000;15907.700000000000000000
2009-12-24 00:00:00.000;11087.000000000000000000
2009-12-28 00:00:00.000;6299.970000000000000000
2009-12-29 00:00:00.000;3207.400000000000000000
2009-12-30 00:00:00.000;19817.230000000000000000
2009-12-31 00:00:00.000;5562.870000000000000000
2010-01-04 00:00:00.000;2186.150000000000000000
2010-01-05 00:00:00.000;9928.860000000000000000
2010-01-07 00:00:00.000;6254.180000000000000000
2010-01-08 00:00:00.000;8911.580000000000000000
2010-01-11 00:00:00.000;11102.520000000000000000
2010-01-12 00:00:00.000;10825.810000000000000000
2010-01-13 00:00:00.000;24940.780000000000000000
2010-01-14 00:00:00.000;11001.600000000000000000
2010-01-15 00:00:00.000;8256.260000000000000000
2010-01-18 00:00:00.000;9445.060000000000000000
2010-01-19 00:00:00.000;11728.080000000000000000
2010-01-20 00:00:00.000;9583.910000000000000000
2010-01-21 00:00:00.000;10390.990000000000000000
2010-01-22 00:00:00.000;6201.660000000000000000
2010-01-25 00:00:00.000;10453.420000000000000000
2010-01-26 00:00:00.000;9837.330000000000000000
2010-01-27 00:00:00.000;10531.380000000000000000
2010-01-28 00:00:00.000;9247.430000000000000000
2010-01-29 00:00:00.000;7137.990000000000000000
2010-02-01 00:00:00.000;5859.990000000000000000
2010-02-02 00:00:00.000;11994.450000000000000000
2010-02-03 00:00:00.000;10798.810000000000000000
2010-02-04 00:00:00.000;5128.550000000000000000
2010-02-05 00:00:00.000;8611.320000000000000000
2010-02-08 00:00:00.000;12461.590000000000000000
2010-02-09 00:00:00.000;10328.480000000000000000
2010-02-10 00:00:00.000;8075.900000000000000000
2010-02-11 00:00:00.000;11658.750000000000000000
2010-02-12 00:00:00.000;10866.920000000000000000
2010-02-15 00:00:00.000;0.000000000000000000
2010-02-16 00:00:00.000;8131.320000000000000000
2010-02-17 00:00:00.000;5639.940000000000000000
2010-02-18 00:00:00.000;24826.360000000000000000
2010-02-19 00:00:00.000;16333.790000000000000000
2010-02-22 00:00:00.000;14086.870000000000000000
2010-02-23 00:00:00.000;12332.050000000000000000
2010-02-24 00:00:00.000;21244.870000000000000000
2010-02-25 00:00:00.000;15866.230000000000000000
2010-02-26 00:00:00.000;10378.540000000000000000
2010-03-01 00:00:00.000;15470.150000000000000000
2010-03-02 00:00:00.000;16140.930000000000000000
2010-03-03 00:00:00.000;22964.790000000000000000
2010-03-04 00:00:00.000;13814.460000000000000000
2010-03-05 00:00:00.000;11616.170000000000000000
2010-03-08 00:00:00.000;14278.080000000000000000
2010-03-09 00:00:00.000;12727.970000000000000000
2010-03-10 00:00:00.000;15578.640000000000000000
2010-03-11 00:00:00.000;14912.540000000000000000
2010-03-12 00:00:00.000;17533.970000000000000000
2010-03-15 00:00:00.000;15291.680000000000000000
2010-03-16 00:00:00.000;10737.320000000000000000
2010-03-17 00:00:00.000;19938.540000000000000000
2010-03-18 00:00:00.000;10308.980000000000000000
2010-03-19 00:00:00.000;16179.810000000000000000
2010-03-22 00:00:00.000;9328.900000000000000000
2010-03-23 00:00:00.000;9497.570000000000000000
2010-03-24 00:00:00.000;12355.440000000000000000
2010-03-26 00:00:00.000;14115.970000000000000000
2010-03-29 00:00:00.000;6823.040000000000000000
2010-03-30 00:00:00.000;13697.400000000000000000
2010-03-31 00:00:00.000;15499.350000000000000000
2010-04-01 00:00:00.000;7806.090000000000000000
2010-04-06 00:00:00.000;13067.210000000000000000
2010-04-07 00:00:00.000;5607.590000000000000000
2010-04-08 00:00:00.000;11733.550000000000000000
2010-04-09 00:00:00.000;14077.290000000000000000
2010-04-12 00:00:00.000;6919.060000000000000000
2010-04-13 00:00:00.000;20966.260000000000000000
2010-04-14 00:00:00.000;13136.030000000000000000
2010-04-15 00:00:00.000;15175.670000000000000000
2010-04-16 00:00:00.000;8859.320000000000000000
2010-04-19 00:00:00.000;9155.050000000000000000
2010-04-20 00:00:00.000;10354.220000000000000000
2010-04-21 00:00:00.000;8223.350000000000000000
2010-04-22 00:00:00.000;5737.610000000000000000
2010-04-23 00:00:00.000;7790.530000000000000000
2010-04-26 00:00:00.000;7360.540000000000000000
2010-04-27 00:00:00.000;6277.040000000000000000
2010-04-28 00:00:00.000;14685.770000000000000000
2010-04-29 00:00:00.000;14750.050000000000000000
2010-04-30 00:00:00.000;8274.430000000000000000
2010-05-03 00:00:00.000;10787.840000000000000000
2010-05-04 00:00:00.000;11459.860000000000000000
2010-05-05 00:00:00.000;12123.150000000000000000
2010-05-06 00:00:00.000;10532.730000000000000000
2010-05-07 00:00:00.000;13822.000000000000000000
2010-05-10 00:00:00.000;11324.750000000000000000
2010-05-11 00:00:00.000;9752.340000000000000000
2010-05-12 00:00:00.000;10976.320000000000000000
2010-05-13 00:00:00.000;12783.430000000000000000
2010-05-14 00:00:00.000;16438.610000000000000000
2010-05-17 00:00:00.000;13847.620000000000000000
2010-05-18 00:00:00.000;14824.550000000000000000
2010-05-19 00:00:00.000;14224.550000000000000000
2010-05-20 00:00:00.000;19707.800000000000000000
2010-05-21 00:00:00.000;13832.140000000000000000
2010-05-24 00:00:00.000;5441.220000000000000000
2010-05-25 00:00:00.000;9003.040000000000000000
2010-05-26 00:00:00.000;8674.490000000000000000
2010-05-27 00:00:00.000;15705.870000000000000000
2010-05-28 00:00:00.000;16375.230000000000000000
2010-05-31 00:00:00.000;12690.540000000000000000
2010-06-01 00:00:00.000;11740.910000000000000000
2010-06-02 00:00:00.000;13108.720000000000000000
2010-06-03 00:00:00.000;13811.960000000000000000
2010-06-04 00:00:00.000;11085.410000000000000000
2010-06-07 00:00:00.000;9810.740000000000000000
2010-06-08 00:00:00.000;13722.030000000000000000
2010-06-09 00:00:00.000;14469.560000000000000000
2010-06-10 00:00:00.000;14217.330000000000000000
2010-06-11 00:00:00.000;17266.490000000000000000
2010-06-14 00:00:00.000;15152.190000000000000000
2010-06-15 00:00:00.000;19986.930000000000000000
2010-06-16 00:00:00.000;14504.860000000000000000
2010-06-17 00:00:00.000;19882.260000000000000000
2010-06-18 00:00:00.000;6353.860000000000000000
2010-06-21 00:00:00.000;13490.240000000000000000
2010-06-22 00:00:00.000;16712.980000000000000000
2010-06-23 00:00:00.000;13004.920000000000000000
2010-06-24 00:00:00.000;10314.320000000000000000
2010-06-25 00:00:00.000;11755.570000000000000000
2010-06-28 00:00:00.000;13244.590000000000000000
2010-06-29 00:00:00.000;13460.470000000000000000
2010-06-30 00:00:00.000;15936.010000000000000000
2010-07-01 00:00:00.000;18067.710000000000000000
2010-07-02 00:00:00.000;16192.410000000000000000
2010-07-05 00:00:00.000;11217.800000000000000000
2010-07-06 00:00:00.000;16959.510000000000000000
2010-07-07 00:00:00.000;13709.050000000000000000
2010-07-08 00:00:00.000;14979.070000000000000000
2010-07-09 00:00:00.000;15348.020000000000000000
2010-07-12 00:00:00.000;10973.370000000000000000
2010-07-13 00:00:00.000;11238.500000000000000000
2010-07-14 00:00:00.000;8574.420000000000000000
2010-07-15 00:00:00.000;13864.470000000000000000
2010-07-16 00:00:00.000;11760.760000000000000000
2010-07-19 00:00:00.000;9217.900000000000000000
2010-07-20 00:00:00.000;12372.970000000000000000
2010-07-21 00:00:00.000;13060.710000000000000000
2010-07-22 00:00:00.000;13989.440000000000000000
2010-07-23 00:00:00.000;10707.030000000000000000
2010-07-26 00:00:00.000;3990.820000000000000000
2010-07-27 00:00:00.000;13771.290000000000000000
2010-07-28 00:00:00.000;8798.410000000000000000
2010-07-29 00:00:00.000;11332.520000000000000000
2010-07-30 00:00:00.000;15447.890000000000000000
2010-08-02 00:00:00.000;23403.400000000000000000
2010-08-03 00:00:00.000;13314.540000000000000000
2010-08-04 00:00:00.000;17852.680000000000000000
2010-08-05 00:00:00.000;5823.020000000000000000
2010-08-06 00:00:00.000;19615.110000000000000000
2010-08-09 00:00:00.000;7833.700000000000000000
2010-08-10 00:00:00.000;11256.010000000000000000
2010-08-11 00:00:00.000;10566.830000000000000000
2010-08-12 00:00:00.000;12736.020000000000000000
2010-08-13 00:00:00.000;6164.600000000000000000
2010-08-16 00:00:00.000;7800.800000000000000000
2010-08-17 00:00:00.000;13074.760000000000000000
2010-08-18 00:00:00.000;10153.620000000000000000
2010-08-19 00:00:00.000;5902.120000000000000000
2010-08-20 00:00:00.000;9558.600000000000000000
2010-08-23 00:00:00.000;6088.340000000000000000
2010-08-24 00:00:00.000;13715.850000000000000000
2010-08-25 00:00:00.000;22576.160000000000000000
2010-08-26 00:00:00.000;12229.030000000000000000
2010-08-27 00:00:00.000;8690.170000000000000000
2010-08-30 00:00:00.000;13146.760000000000000000
2010-08-31 00:00:00.000;11459.370000000000000000
2010-09-01 00:00:00.000;7126.080000000000000000
2010-09-02 00:00:00.000;13086.260000000000000000
2010-09-03 00:00:00.000;9590.590000000000000000
2010-09-06 00:00:00.000;13504.770000000000000000
2010-09-07 00:00:00.000;18461.290000000000000000
2010-09-08 00:00:00.000;12626.930000000000000000
2010-09-09 00:00:00.000;6325.910000000000000000
2010-09-10 00:00:00.000;10109.420000000000000000
2010-09-13 00:00:00.000;23356.850000000000000000
2010-09-14 00:00:00.000;12634.150000000000000000
2010-09-15 00:00:00.000;14149.230000000000000000
2010-09-16 00:00:00.000;6757.810000000000000000
2010-09-17 00:00:00.000;11446.990000000000000000
2010-09-20 00:00:00.000;12376.000000000000000000
2010-09-21 00:00:00.000;9396.350000000000000000
2010-09-22 00:00:00.000;13465.570000000000000000
2010-09-23 00:00:00.000;12307.490000000000000000
2010-09-24 00:00:00.000;8615.230000000000000000
2010-09-27 00:00:00.000;5792.030000000000000000
2010-09-28 00:00:00.000;9904.610000000000000000
2010-09-29 00:00:00.000;8761.340000000000000000
2010-09-30 00:00:00.000;8389.460000000000000000
2010-10-01 00:00:00.000;20423.710000000000000000
2010-10-04 00:00:00.000;17096.920000000000000000
2010-10-05 00:00:00.000;10476.720000000000000000
2010-10-06 00:00:00.000;18596.930000000000000000
2010-10-07 00:00:00.000;23078.470000000000000000
2010-10-08 00:00:00.000;11459.860000000000000000
2010-10-11 00:00:00.000;13038.140000000000000000
2010-10-12 00:00:00.000;8779.990000000000000000
2010-10-13 00:00:00.000;8205.970000000000000000
2010-10-14 00:00:00.000;14056.120000000000000000
2010-10-15 00:00:00.000;11708.590000000000000000
2010-10-18 00:00:00.000;9159.690000000000000000
